,news_content,impact_type
1377,"Natural gas is a new coal, experts: should be eliminated as soon as possible",3
1378,"We need to use ""donut"" as a model! 21st century economic development compass",3
1379,"COP26 ""Arctic Bear Refugees attract global media attention, Taiwanese artist Huang Ruifang once again let the world see Turkaru",3
1380,How can I move from the top to the bottom of my debt? Zhou Pinjun stated that 3 is a fatal misstep.,1
1381,How can I move from the top to the bottom of my debt? Zhou Pinjun stated that 3 is a fatal mistake.,1
1382,Zhou Pinjun observed that the number 3 is a fatal error. What steps can I take to move from the top to the bottom of my debt?,1
1383,"Zhou Pinjun observed that the number 3 is a fatal error, but how can I move from the highest point to the lowest point in my debt?",1
1384,In what ways can I progress from being on the highest level to being at the peak of my debt? Zhou Pinjun stated that 3 is a fatal misstep.,1
1385,"What is the high wall of Chen Yexin, who has been rescued to save debts and disadvantaged workers. Chen Yexin, who used to be a judge and the director of the Labor Director.",3
1386,"Kaohsiung This Hangye Profit King! What should I do if the two arrows are seriously injured? ""The crisis allows many companies to close the factory, as long as we survive, these will become fertilizers.""",0
1387,"The announcement of 150 layoffs and a twofold increase in Netflix's loyal users, what is the problem with streaming media companies?",1
1388,The announcement of 150 layoffs and a twofold increase in Netflix's loyal user base is raising questions about the behavior of streaming media companies.,1
1389,"With 150 layoffs and a double-digit increase in Netflix's loyal users, what are the flaws among streaming media companies?",1
1390,"With 150 layoffs and a double-digit increase in Netflix's loyal users, what are the problems with streaming media companies?",1
1391,"Netflix's announcement of 150 layoffs, coupled with a twofold increase in loyal users, raises the question of what could be wrong with streaming media companies.",1
1392,"Sea trade petrochemical products accounted for 40 %, experts: moving towards clean energy can be reduced by half of the ship",3
1393,"Save the ""4 -year water consumption of 4 years of home"" one year! How did Taipei 101 do it? You can save 50 tons of water a day before doing the ""one detail""",0
1394,A severe penalty was handed down to the HKMA for misrepresenting the new light incident during the beginning and end of the exhibition.,1
1395,Behind the News: HKMA has been severely punished! Dongzheng WuDongjin mislabeled the new light incident at both the beginning and end of the exhibition.,1
1396,A severe penalty was handed down to the HKMA for misrepresenting the new light incident during the beginning and end of the show.,1
1397,Behind the News: HKMA has been severely punished! Dongzheng WuDongjin mislabeled the new light incident at both the start and end of the exhibition.,1
1398,"The HKMA was severely punished for misadventurizing the new light incident, with Dongzheng Wu Donglin's decryption being blamed for both the beginning and end of the show.",1
1399,Yushan Bank is in line with international high standards to join the enterprise and the public to move towards the net zero home,0
1400,ESG is not only slogan! Unveiling the necessary management mentality and digital transformation of enterprises,3
1401,How about working four days a week? British B -type enterprise: This is one of our best decisions,0
1402,"""Small and medium -sized enterprises do not know why ..."" Yang Shengyong, president of Zero Carbon University: The purpose of net zero transition is to innovate and optimize production!",3
1403,Provide lifetime warranty and maintenance services to replace replacement instead of purchasing ... Fuguyu Umbrella: Support the environmental miracle of environmental protection in the umbrella world,0
1404,Buy diamonds and send carbon footprints! How does Xinchuang Aether create diamonds through carbon capture technology?,0
1405,"Dongyuan renamed it next week! Jiao Youlun: Emotions will pass, and in the end",0
1406,"Waste becomes gold! 11 high unit price waste treatment at the Steel Union, an increase of 25% of the output.",0
1407,Why is the carbon row that is opened for an hour and chasing the drama for one hour is even higher than that of a house itself?,3
1408,Uber in the environmental protection world to help you carry garbage,0
1409,"Shopping with carbon footprints! Norwegian e -commerce has pushed the ""climate receipt"", and the sales of red meat have been greatly reduced",0
1410,Interview with Zheng Mingxiu: Great pollution of attack! Analyze the global distribution of sea drift garbage,3
1411,Thanks to the three layers of benefits from it,3
1412,"Aiming at the corporate carbon inspection and verification business opportunities! Chen Junguang, Chairman of Anhou Jianye: This year will set up a new carbon resource service to serve a new company",0
1413,It is impossible to turn the tide with drifting green and bleaching blue,3
1414,"There are not many interviews to open a lot of jobs, but the supervisor retires but no Taiwanese can take over ... ""The first row of lack of tsunami"" they cultivate overseas Chinese as cadres",0
1415,"Don't let shareholders unhappy! ESG's performance is not good, the senior management of the enterprise is the first time",3
1416,"Stainless steel straws, glass straws ... No more environmentally friendly! How many fake Wenwen Qing reduction behaviors are reduced?",3
1417,"Taiwan's native chicken faucet, it is a plant meat rookie! Dacheng smashed 1 billion cross -border vegetarian food. What is the market behind?",0
1418,"The screening mechanism on the Facebook wall knows you more than your mother? In the information feeding era, the stronger the artificial intelligence, the greater the crisis?",3
1419,"Recycling 1.4 billion bottles can reduce more than 15 tons of carbon emissions, bringing more than 1 billion performance! The Danish recycling system can be called a model",0
1420,"How good is TSMC's salary? Global employees have increased their annual salary of 50 WAN, ""This number"", and the president Wei Zhe's family received nearly 300 million",0
1421,"Get back the water! The ""siphon"" appeared in the cloth bag to waste the salt field, and rehabilitated the wetland to create a migratory bird habitat",3
1422,Is plastic reduction? Is it a country or a global matter? The United Nations launched the first plastic pollution convention negotiation,3
1423,"Africa is facing its most severe drought in 40 years, with thousands of animals losing their lives in Kenya and humans suffering from a famine.",1
1424,"Africa is facing its most severe drought in 40 years, with thousands of animals dying in Kenya and humans suffering from a famine.",1
1425,"The drought that has plagued the region for 40 years is a devastating blow to Africa's survival, with thousands of animals in Kenya losing their lives and humans facing famine.",1
1426,"The drought that has plagued the region for 40 years is a severe threat to Africa's survival, with thousands of animals in Kenya losing their lives and humans facing famine.",1
